age,workclass,final_weight,education,Learning years,marital-status,occupation,relationship,sex,capital-gain,capital-loss,Workrate,native-country,label,Id,Difference
28,1,190836,1,9,1,7,1,2,3411,0,40,1,1,25314,3411
46,3,160187,4,14,4,5,5,1,0,0,35,1,1,25315,0
45,1,362883,1,9,1,7,1,2,5013,0,40,1,1,25316,5013
46,1,229737,3,13,1,4,1,2,0,0,50,India,0,25317,0
30,1,323054,8,6,2,6,3,2,0,0,40,1,1,25318,0
31,1,179186,3,13,1,4,1,2,0,0,90,1,0,25319,0
30,3,83066,1,9,1,6,1,2,0,0,40,1,1,25320,0
58,1,301867,1,9,1,10,1,2,0,0,40,1,1,25321,0
40,1,179666,3,13,5,5,3,2,0,0,30,2,1,25322,0
53,2,77651,1,9,1,7,1,2,0,0,40,1,1,25323,0
40,1,195892,2,10,2,11,3,1,0,0,40,1,1,25324,0
49,3,31339,1,9,1,7,1,2,0,0,40,1,1,25325,0
28,1,175343,3,13,1,4,1,2,0,0,40,1,1,25326,0
45,3,170099,11,12,1,9,1,2,0,0,40,1,1,25327,0
48,2,327886,15,16,2,3,2,2,0,0,50,1,0,25328,0
63,1,200127,1,9,4,8,3,1,0,0,40,1,1,25329,0
50,1,180607,1,9,5,8,2,1,0,0,40,1,1,25330,0
21,1,285457,2,10,5,11,2,2,0,0,50,1,1,25331,0
23,1,409230,3,13,5,4,3,2,0,0,25,1,1,25332,0
36,2,422275,9,3,1,6,1,2,0,0,40,3,1,25333,0
45,1,96100,10,4,1,2,1,2,0,0,40,1,1,25334,0
37,1,82622,2,10,1,6,1,2,0,0,40,1,0,25335,0
27,,224421,2,10,2,,2,2,0,0,40,1,1,25336,0
17,1,65368,6,7,5,4,2,1,0,0,12,1,1,25337,0
41,5,197069,2,10,3,8,3,2,4650,0,40,1,1,25338,4650
28,1,173611,1,9,5,5,2,1,0,0,40,1,1,25339,0
17,1,327434,8,6,5,4,2,2,0,0,20,1,1,25340,0
41,1,84610,3,13,1,5,1,2,0,1902,60,1,0,25341,-1902
55,4,98361,1,9,5,7,2,2,0,0,35,1,1,25342,0
38,1,201328,3,13,1,3,1,2,0,0,50,1,0,25343,0
31,4,210164,1,9,1,5,1,2,0,0,40,1,0,25344,0
24,1,52262,1,9,5,2,3,2,0,0,40,1,1,25345,0
28,1,149652,8,6,5,6,2,1,0,0,30,1,1,25346,0
90,1,87372,13,15,1,3,1,2,20051,0,72,1,0,25347,20051
38,4,255503,6,7,2,5,3,2,0,0,55,1,1,25348,0
35,2,177974,1,9,1,12,1,2,0,0,40,1,0,25349,0
23,1,201682,3,13,1,8,6,1,0,0,40,1,1,25350,0
45,1,408773,2,10,1,2,1,2,0,0,40,1,0,25351,0
32,1,186788,1,9,1,11,1,2,0,0,40,1,1,25352,0
30,1,177596,2,10,5,6,5,1,0,0,36,1,1,25353,0
62,1,226733,1,9,1,8,1,2,0,0,40,1,0,25354,0
32,2,104509,1,9,2,6,3,1,0,0,25,1,1,25355,0
51,1,316059,2,10,2,5,3,1,0,0,36,1,1,25356,0
59,4,31137,1,9,1,10,1,2,0,0,70,1,1,25357,0
22,2,22966,2,10,3,1,5,2,0,0,20,1,1,25358,0
40,1,390369,1,9,2,7,2,2,0,0,40,1,1,25359,0
54,1,210736,1,9,1,7,1,2,0,0,40,1,0,25360,0
50,1,226497,2,10,1,1,1,2,0,0,45,1,0,25361,0
17,,148769,1,9,5,,2,2,0,0,40,1,1,25362,0
32,1,182714,1,9,5,4,3,1,0,0,45,1,1,25363,0
44,5,184099,1,9,1,8,1,2,0,0,40,1,0,25364,0
22,1,110946,2,10,5,6,3,1,0,0,40,1,1,25365,0
30,1,218551,5,11,1,4,1,2,0,0,45,1,0,25366,0
26,1,159732,1,9,5,2,3,2,0,0,52,1,1,25367,0
25,1,195481,1,9,1,8,6,2,0,0,40,1,1,25368,0
37,4,154641,1,9,5,10,3,2,0,0,86,1,1,25369,0
38,1,186325,2,10,1,5,4,1,0,0,38,1,0,25370,0
19,,158603,8,6,5,,2,2,0,0,25,1,1,25371,0
41,1,121287,1,9,5,2,3,2,0,0,40,1,1,25372,0
33,1,174201,1,9,5,9,2,2,0,0,40,1,1,25373,0
55,1,185459,4,14,1,4,1,2,0,0,50,1,0,25374,0
26,1,152855,1,9,5,5,2,1,0,0,40,3,1,25375,0
22,4,199011,1,9,5,7,6,2,0,0,20,1,1,25376,0
32,1,236543,14,8,1,7,6,2,0,0,40,3,1,25377,0
36,1,112271,1,9,1,11,1,2,0,0,40,1,1,25378,0
23,3,220912,3,13,5,3,3,1,0,0,40,1,1,25379,0
25,1,126974,1,9,5,7,2,2,0,0,40,1,1,25380,0
52,1,71768,2,10,2,8,3,1,0,0,40,1,1,25381,0
55,1,190508,2,10,1,11,1,2,0,0,35,1,1,25382,0
45,4,149218,3,13,1,10,1,2,0,0,77,1,1,25383,0
29,4,77207,4,14,1,7,1,2,0,0,30,1,1,25384,0
26,1,105516,3,13,5,4,3,1,0,0,40,1,1,25385,0
69,1,209236,1,9,1,8,1,2,0,0,36,1,1,25386,0
30,1,509500,3,13,5,1,3,1,4787,0,45,1,0,25387,4787
54,1,178251,11,12,4,8,5,1,0,0,30,1,1,25388,0
37,1,103323,11,12,1,4,1,2,0,0,40,1,1,25389,0
38,2,34180,2,10,1,5,1,2,0,0,40,1,1,25390,0
41,2,355756,2,10,5,3,3,2,0,0,40,1,1,25391,0
48,1,194772,11,12,1,4,1,2,0,1902,40,1,0,25392,-1902
38,1,103323,1,9,1,5,1,2,0,0,40,1,1,25393,0
54,6,196328,3,13,1,4,1,2,0,0,40,Jamaica,1,25394,0
47,5,44257,3,13,3,5,3,2,0,0,60,1,0,25395,0
28,,80165,2,10,2,,3,1,0,0,30,1,1,25396,0
29,1,55390,11,12,5,1,3,2,0,0,45,1,1,25397,0
26,1,104045,1,9,5,6,2,1,0,0,30,1,1,25398,0
56,,275943,2,10,1,,1,2,0,0,40,Nicaragua,1,25399,0
34,1,295855,6,7,2,6,3,1,0,0,70,1,1,25400,0
33,1,709798,3,13,1,3,1,2,0,0,60,1,0,25401,0
26,1,236564,1,9,5,9,3,2,0,0,40,1,1,25402,0
38,1,226357,1,9,1,7,1,2,0,0,40,1,1,25403,0
64,1,47298,15,16,1,3,1,2,0,0,60,1,0,25404,0
30,1,58582,3,13,5,7,2,2,0,0,10,1,1,25405,0
26,4,219897,4,14,5,3,3,1,0,0,50,1,1,25406,0
45,3,318280,1,9,4,12,3,2,0,0,40,1,0,25407,0
53,1,104501,3,13,1,5,1,2,0,1902,55,1,0,25408,-1902
35,1,186126,4,14,1,3,1,2,0,0,38,,1,25409,0
41,1,116797,1,9,1,4,1,2,7298,0,50,1,0,25410,7298
28,3,263600,1,9,1,12,1,2,0,0,40,1,0,25411,0
60,6,226355,5,11,1,2,1,2,0,2415,70,,0,25412,-2415
81,4,136063,1,9,1,5,1,2,0,0,30,1,1,25413,0
36,6,102729,11,12,1,3,1,2,0,0,70,1,1,25414,0
22,1,61850,1,9,5,6,3,1,0,0,40,1,1,25415,0
41,1,57233,3,13,1,4,1,2,0,0,70,1,1,25416,0
31,1,340917,1,9,5,7,5,2,14344,0,40,1,0,25417,14344
40,1,406811,1,9,6,5,5,1,0,0,40,2,1,25418,0
39,1,141584,4,14,5,4,3,2,0,2444,45,1,0,25419,-2444
43,1,183273,4,14,1,5,4,1,15024,0,32,1,0,25420,15024
40,1,175674,3,13,1,4,1,2,0,0,50,1,0,25421,0
47,3,287320,4,14,5,3,3,2,0,0,40,1,1,25422,0
62,,72486,1,9,1,,1,2,0,0,24,China,1,25423,0
58,3,310085,8,6,1,11,1,2,0,0,40,1,1,25424,0
19,2,135162,2,10,5,8,2,1,0,0,10,1,1,25425,0
26,3,138597,1,9,5,6,5,1,0,0,25,1,1,25426,0
21,1,180339,5,11,5,10,3,1,0,1602,30,1,1,25427,-1602
42,2,160369,1,9,5,12,3,2,0,0,40,1,0,25428,0
33,1,285131,1,9,1,7,1,2,0,0,40,1,1,25429,0
22,1,199419,1,9,1,4,4,1,0,0,40,1,1,25430,0
20,,238685,6,7,2,,3,1,0,0,40,1,1,25431,0
33,1,195488,1,9,1,8,4,1,0,0,52,1,1,25432,0
23,1,182117,11,12,5,6,2,2,0,0,60,1,1,25433,0
20,1,176178,1,9,5,4,2,1,0,0,35,1,1,25434,0
47,3,352614,11,12,1,12,1,2,0,0,40,1,0,25435,0
77,4,145329,1,9,5,2,3,2,401,0,20,1,1,25436,401
58,2,279878,4,14,1,5,1,2,0,0,40,1,0,25437,0
59,3,161944,3,13,5,8,3,2,0,0,38,1,1,25438,0
66,1,29431,1,9,1,4,1,2,0,0,50,1,1,25439,0
44,1,239876,3,13,2,3,5,2,0,0,40,1,1,25440,0
68,2,235882,15,16,1,3,1,2,0,2377,60,1,0,25441,-2377
26,1,39014,14,8,1,13,4,1,0,0,40,4,1,25442,0
38,2,220421,3,13,5,5,3,1,0,0,40,1,1,25443,0
21,1,212114,2,10,5,3,2,1,0,0,8,1,1,25444,0
49,1,129640,1,9,5,6,3,1,0,0,40,1,1,25445,0
27,1,506436,2,10,2,4,5,1,0,0,40,Peru,1,25446,0
25,1,122075,3,13,5,5,3,2,0,0,50,1,1,25447,0
45,1,174794,3,13,6,3,5,1,0,0,56,Germany,1,25448,0
27,1,183639,1,9,5,11,2,2,0,0,40,1,1,25449,0
19,1,187570,1,9,5,7,2,2,0,0,20,1,1,25450,0
54,1,94055,3,13,1,6,1,2,0,0,40,1,1,25451,0
29,2,204516,4,14,1,3,1,2,0,0,15,1,1,25452,0
21,1,177526,2,10,5,6,2,2,0,0,40,1,1,25453,0
26,1,189185,1,9,2,8,2,1,0,0,40,1,1,25454,0
21,,170070,2,10,5,,3,1,0,0,10,1,1,25455,0
22,1,48988,2,10,5,11,3,2,0,0,40,1,1,25456,0
27,1,164607,3,13,6,1,2,2,0,0,50,1,1,25457,0
19,1,219300,2,10,5,4,2,1,0,0,25,1,1,25458,0
54,1,230919,1,9,1,7,1,2,0,0,40,1,1,25459,0
32,1,330715,2,10,1,7,1,2,0,0,40,1,1,25460,0
51,1,142835,6,7,1,2,1,2,0,0,40,1,1,25461,0
21,1,314182,1,9,5,6,3,1,0,0,40,1,1,25462,0
18,1,240183,1,9,5,6,2,1,0,0,20,1,1,25463,0
21,1,149637,2,10,5,6,3,1,0,0,40,1,1,25464,0
39,4,55568,3,13,1,10,4,1,0,0,50,1,1,25465,0
38,1,383239,8,6,1,7,1,2,3103,0,40,1,0,25466,3103
28,,268222,6,7,5,,3,1,0,0,40,1,1,25467,0
60,1,201965,2,10,5,3,5,2,0,0,40,1,0,25468,0
43,1,240698,3,13,1,8,1,2,0,0,40,1,0,25469,0
30,1,232475,1,9,6,7,3,2,0,0,40,1,1,25470,0
31,1,32406,2,10,2,7,5,1,0,0,20,1,1,25471,0
33,1,256062,2,10,5,8,5,1,0,0,35,Puerto-Rico,1,25472,0
40,4,57233,5,11,1,5,1,2,0,0,40,1,0,25473,0
27,1,97165,2,10,5,2,6,1,0,0,40,1,1,25474,0
45,1,242391,3,13,1,5,1,2,0,0,60,1,0,25475,0
29,2,71592,2,10,5,8,5,1,0,0,40,Philippines,1,25476,0
51,1,141645,2,10,6,5,3,1,0,0,40,1,1,25477,0
58,1,293399,6,7,4,2,3,1,0,0,40,1,1,25478,0
37,1,164898,2,10,1,7,1,2,0,0,52,1,1,25479,0
46,1,268358,6,7,6,2,3,1,0,0,40,1,1,25480,0
33,1,208405,4,14,1,3,1,2,0,0,50,1,0,25481,0
20,1,216436,3,13,5,4,6,1,0,0,30,1,1,25482,0
54,1,205337,3,13,5,5,3,2,0,0,50,1,0,25483,0
52,1,204226,1,9,2,4,3,2,0,0,45,1,1,25484,0
26,1,219815,2,10,3,8,5,1,0,0,40,1,1,25485,0
28,1,152951,1,9,2,9,3,2,0,0,40,1,1,25486,0
27,1,114967,3,13,5,1,3,2,0,0,40,1,1,25487,0
46,1,117502,1,9,1,8,4,1,0,0,40,1,1,25488,0
25,1,112847,1,9,1,11,2,2,0,0,40,1,1,25489,0
34,1,265807,1,9,1,11,1,2,0,2051,55,1,1,25490,-2051
45,1,129371,12,5,6,6,5,1,0,0,40,Trinadad&Tobago,1,25491,0
17,1,321880,8,6,5,6,2,2,0,0,15,1,1,25492,0
20,,141453,2,10,5,,2,1,0,0,10,1,1,25493,0
52,1,94391,1,9,1,8,1,2,0,0,40,1,1,25494,0
49,1,193047,1,9,1,7,1,2,0,0,45,1,0,25495,0
21,,116934,2,10,5,,2,1,0,0,40,1,1,25496,0
23,3,210029,2,10,5,8,2,1,0,0,20,1,1,25497,0
42,1,204450,1,9,1,9,1,2,0,0,40,1,1,25498,0
35,1,166416,3,13,1,5,1,2,0,0,50,1,0,25499,0
29,5,229300,3,13,5,3,3,2,0,0,48,1,1,25500,0
27,1,103164,6,7,1,7,1,2,0,0,40,1,1,25501,0
40,1,151365,1,9,2,7,3,1,0,0,40,1,1,25502,0
35,1,261646,1,9,1,12,1,2,0,0,55,1,1,25503,0
31,1,84154,2,10,1,4,1,2,0,0,38,,0,25504,0
41,1,88368,1,9,5,4,3,1,0,0,50,1,1,25505,0
32,1,103860,3,13,1,5,1,2,0,0,50,1,0,25506,0
20,1,38001,2,10,5,6,2,1,0,0,20,1,1,25507,0
50,6,101094,4,14,1,4,1,2,0,0,55,1,1,25508,0
39,1,146091,3,13,1,3,4,1,0,0,20,1,0,25509,0
60,6,123218,2,10,1,5,1,2,0,0,40,1,1,25510,0
44,1,145160,1,9,5,7,6,2,0,0,58,1,1,25511,0
35,4,207568,10,4,1,10,1,2,0,0,75,1,1,25512,0
25,1,178025,4,14,1,3,1,2,0,0,40,1,1,25513,0
53,1,340723,13,15,5,3,3,1,0,0,40,1,1,25514,0
22,1,211678,1,9,5,9,2,2,0,0,40,1,1,25515,0
36,1,136629,2,10,1,2,1,2,0,0,40,1,0,25516,0
42,6,50356,1,9,1,5,1,2,0,0,40,1,1,25517,0
50,1,187465,6,7,2,4,3,1,0,0,40,1,1,25518,0
27,1,255582,1,9,5,2,3,1,0,0,40,1,1,25519,0
43,1,130126,3,13,1,5,1,2,15024,0,50,1,0,25520,15024
72,,118902,15,16,1,,1,2,0,2392,6,1,0,25521,-2392
52,1,115851,1,9,1,7,1,2,0,0,40,1,1,25522,0
47,6,120131,3,13,1,5,1,2,0,0,50,Cuba,0,25523,0
24,1,267945,3,13,5,8,2,1,0,0,40,1,1,25524,0
31,1,127215,2,10,1,4,1,2,0,0,40,1,1,25525,0
34,1,215047,2,10,5,5,3,2,0,0,45,1,1,25526,0
31,1,157640,1,9,1,3,1,2,0,0,55,1,0,25527,0
64,6,132832,1,9,1,8,4,1,20051,0,40,,0,25528,20051
31,4,369648,11,12,1,7,3,2,0,0,50,1,0,25529,0
36,1,188069,2,10,1,5,1,2,0,0,50,1,0,25530,0
57,1,199572,6,7,1,2,1,2,0,0,40,1,1,25531,0
30,1,182771,4,14,1,3,1,2,0,0,40,1,0,25532,0
37,,319685,5,11,1,,1,2,0,0,54,1,0,25533,0
44,4,57233,1,9,1,10,1,2,0,0,50,1,1,25534,0
43,1,221172,3,13,2,5,3,2,0,0,35,1,1,25535,0
28,3,327533,1,9,1,12,1,2,3908,0,40,1,1,25536,3908
63,1,45912,1,9,4,6,6,1,0,0,40,1,1,25537,0
60,1,184183,1,9,2,2,3,2,4650,0,40,1,1,25538,4650
28,1,294936,1,9,1,11,1,2,4064,0,45,1,1,25539,4064
37,1,191754,3,13,1,8,1,2,0,0,50,1,0,25540,0
49,1,268022,3,13,1,4,1,2,0,0,50,1,0,25541,0
21,1,234108,1,9,5,4,3,2,0,0,40,1,1,25542,0
44,3,174684,1,9,2,7,5,2,0,0,40,1,1,25543,0
30,2,234824,1,9,1,6,4,1,0,0,72,1,1,25544,0
23,1,32732,3,13,5,3,3,2,0,0,15,1,1,25545,0
28,1,158737,14,8,1,2,6,2,0,0,40,Ecuador,1,25546,0
23,1,95989,2,10,5,6,2,1,0,0,30,1,1,25547,0
57,,188877,12,5,2,,3,2,0,0,40,1,1,25548,0
49,1,76482,1,9,1,7,1,2,0,0,40,1,1,25549,0
18,1,285013,1,9,5,4,2,2,0,0,10,1,1,25550,0
55,1,174662,1,9,1,11,1,2,0,0,32,1,1,25551,0
57,1,265099,13,15,1,3,1,2,0,0,60,1,1,25552,0
48,1,166929,3,13,1,8,1,2,0,0,45,,0,25553,0
55,5,35723,4,14,1,5,1,2,0,0,60,1,0,25554,0
41,3,183224,4,14,1,3,4,1,0,0,40,Taiwan,0,25555,0
47,2,224149,3,13,2,5,3,1,0,0,40,1,0,25556,0
20,1,444554,8,6,5,9,2,2,0,0,40,1,1,25557,0
22,1,227994,2,10,3,8,2,1,0,0,39,1,1,25558,0
41,5,263339,1,9,1,11,1,2,0,0,40,1,0,25559,0
23,1,129345,2,10,5,6,3,2,0,0,25,1,1,25560,0
39,1,177181,10,4,1,11,1,2,0,0,40,1,1,25561,0
52,1,127315,4,14,1,3,1,2,0,0,40,1,0,25562,0
20,1,183594,2,10,5,11,2,2,0,0,40,1,1,25563,0
53,1,196763,11,12,5,5,3,1,0,0,60,1,1,25564,0
40,2,166327,2,10,2,8,3,1,0,0,35,1,1,25565,0
34,1,34080,5,11,1,7,1,2,0,0,40,England,1,25566,0
35,4,169426,11,12,1,7,1,2,0,0,40,1,1,25567,0
44,1,261899,2,10,1,2,1,2,0,0,44,1,1,25568,0
50,2,289207,15,16,1,3,1,2,0,1902,45,1,0,25569,-1902
18,1,25837,1,9,5,6,3,2,0,0,25,1,1,25570,0
61,,190997,1,9,1,,1,2,0,0,6,1,1,25571,0
36,4,167691,2,10,5,6,5,1,0,0,50,1,1,25572,0
20,3,243178,1,9,5,9,2,2,0,0,40,1,1,25573,0
27,1,391468,6,7,2,7,2,2,0,0,40,1,1,25574,0
39,1,290321,8,6,1,2,1,2,0,0,40,1,1,25575,0
28,1,196621,1,9,3,1,3,1,0,0,37,1,1,25576,0
37,1,203070,2,10,6,8,2,2,0,0,62,1,1,25577,0
41,1,107276,5,11,5,3,3,1,0,0,45,1,1,25578,0
25,1,181814,1,9,5,7,6,1,0,0,40,1,1,25579,0
40,1,320451,15,16,1,3,1,2,0,1977,45,Hong,0,25580,-1977
24,1,161638,1,9,1,2,3,1,0,0,40,Ecuador,1,25581,0
48,1,315423,9,3,1,11,1,2,0,0,40,1,1,25582,0
33,2,200289,4,14,1,3,1,2,0,0,19,India,1,25583,0
23,1,315065,2,10,5,6,5,2,0,0,35,3,1,25584,0
21,1,202125,1,9,5,6,3,2,0,0,40,1,1,25585,0
38,1,297449,3,13,1,8,1,2,7298,0,50,1,0,25586,7298
30,1,149427,12,5,5,7,2,2,0,0,45,1,1,25587,0
37,1,323155,16,2,1,10,1,2,0,0,85,3,1,25588,0
47,1,161950,1,9,2,6,5,1,0,0,32,1,1,25589,0
36,1,279721,1,9,1,11,1,2,0,0,40,1,1,25590,0
40,3,153489,1,9,1,6,6,2,3137,0,40,1,1,25591,3137
33,1,261511,1,9,1,7,1,2,0,0,40,1,1,25592,0
18,1,266681,6,7,5,6,2,2,0,0,20,1,1,25593,0
68,2,202699,4,14,1,3,1,2,0,2377,42,,0,25594,-2377
42,1,254773,3,13,1,5,4,1,0,0,50,1,0,25595,0
37,6,27997,1,9,5,11,3,2,0,0,50,1,1,25596,0
43,2,101383,1,9,1,7,1,2,0,0,40,1,0,25597,0
19,1,275889,6,7,5,9,2,2,0,0,40,3,1,25598,0
23,1,126945,3,13,1,5,1,2,0,0,40,1,1,25599,0
42,1,222884,3,13,5,5,3,2,0,0,55,1,0,25600,0
37,1,167851,1,9,1,7,1,2,0,0,50,1,1,25601,0
30,1,149507,1,9,1,4,1,2,0,0,42,1,1,25602,0
21,1,108670,1,9,5,3,3,1,0,0,40,1,1,25603,0
53,1,217568,1,9,4,7,5,1,0,0,40,1,1,25604,0
34,6,154120,1,9,5,10,2,2,0,0,55,1,1,25605,0
27,2,176727,3,13,5,3,3,2,0,0,40,1,1,25606,0
39,1,128392,1,9,1,2,1,2,0,1887,40,1,0,25607,-1887
31,1,288983,2,10,5,12,3,2,0,0,40,1,1,25608,0
28,1,131298,1,9,5,6,3,2,0,0,60,1,1,25609,0
65,,197883,8,6,1,,1,2,0,0,70,1,1,25610,0
42,1,70055,1,9,1,9,1,2,0,0,40,1,1,25611,0
29,1,149211,3,13,1,1,1,2,0,0,40,1,1,25612,0
32,1,175856,3,13,1,1,1,2,0,1902,40,1,0,25613,-1902
44,1,181762,3,13,1,11,1,2,15024,0,55,1,0,25614,15024
35,1,340018,8,6,5,6,5,1,0,0,38,1,1,25615,0
18,1,127273,6,7,5,6,6,2,0,0,20,1,1,25616,0
54,2,44172,1,9,6,5,5,1,0,0,38,1,1,25617,0
69,1,130413,3,13,4,5,3,1,2346,0,15,1,1,25618,2346
49,1,182211,12,5,1,9,1,2,0,0,45,1,1,25619,0
40,6,144371,3,13,1,7,1,2,0,0,15,1,1,25620,0
38,1,107630,3,13,1,5,1,2,0,0,40,1,1,25621,0
52,5,37289,4,14,5,8,3,1,0,0,40,1,0,25622,0
35,1,134367,11,12,2,8,5,1,0,0,40,1,1,25623,0
42,6,204033,3,13,1,8,4,1,0,0,35,,1,25624,0
68,4,241174,10,4,1,5,1,2,0,0,16,1,1,25625,0
30,3,181372,3,13,1,3,4,1,0,0,33,1,0,25626,0
44,1,98211,3,13,1,11,1,2,0,0,55,1,1,25627,0
45,6,106517,1,9,2,5,3,1,0,0,40,1,1,25628,0
38,5,125933,4,14,1,3,1,2,0,0,40,Iran,0,25629,0
20,1,305446,1,9,5,6,2,2,0,0,30,1,1,25630,0
46,1,330087,3,13,1,5,1,2,15024,0,45,1,0,25631,15024
59,4,73411,13,15,1,10,1,2,0,0,30,1,1,25632,0
40,1,202872,11,12,5,8,2,1,0,0,45,1,1,25633,0
32,6,191385,15,16,5,3,3,2,0,0,77,1,1,25634,0
39,1,188540,1,9,2,5,3,2,0,0,45,1,1,25635,0
45,3,61885,4,14,1,3,1,2,0,0,37,1,0,25636,0
17,1,132680,8,6,5,6,2,1,0,1602,10,1,1,25637,-1602
34,1,101345,1,9,1,6,4,1,0,0,40,1,0,25638,0
60,1,240521,1,9,1,7,1,2,7298,0,40,1,0,25639,7298
28,1,584790,5,11,1,6,1,2,0,0,40,1,0,25640,0
61,4,168654,1,9,4,8,5,1,0,0,20,1,1,25641,0
39,1,61343,8,6,1,2,1,2,0,0,60,1,1,25642,0
38,1,168055,5,11,1,6,1,2,0,0,40,1,1,25643,0
27,1,171655,1,9,5,8,3,1,0,0,42,1,1,25644,0
26,1,391349,3,13,1,8,4,1,0,0,40,1,0,25645,0
22,1,180052,2,10,5,10,2,2,0,0,10,1,1,25646,0
43,4,116666,13,15,1,3,1,2,0,0,35,1,0,25647,0
43,3,323627,2,10,5,5,3,1,0,0,12,1,1,25648,0
23,1,203139,2,10,5,6,6,1,0,0,40,1,1,25649,0
60,1,252413,2,10,1,7,1,2,0,0,32,1,0,25650,0
29,4,183151,1,9,1,11,1,2,0,0,48,1,1,25651,0
56,3,160829,1,9,2,8,3,1,0,0,46,1,1,25652,0
28,1,161087,2,10,5,5,3,1,0,0,45,Jamaica,1,25653,0
64,,286732,10,4,4,,3,1,0,0,40,1,1,25654,0
35,1,287658,11,12,5,11,3,2,0,0,30,Jamaica,1,25655,0
53,1,335481,1,9,1,8,4,1,0,0,32,1,1,25656,0
29,1,178244,1,9,1,2,1,2,0,0,40,1,1,25657,0
44,1,172032,5,11,1,8,1,2,7298,0,51,1,0,25658,7298
27,3,229223,2,10,5,12,2,1,0,0,40,1,0,25659,0
35,1,89508,1,9,1,11,1,2,0,0,50,1,0,25660,0
30,1,137606,1,9,1,11,1,2,5013,0,40,1,1,25661,5013
19,1,383637,1,9,5,6,2,2,0,0,20,1,1,25662,0
25,1,148300,3,13,5,3,2,1,0,0,15,1,1,25663,0
19,1,38619,2,10,5,10,2,2,0,0,66,1,1,25664,0
27,1,164607,3,13,1,6,1,2,0,0,40,1,1,25665,0
19,1,318822,1,9,5,8,3,1,0,0,40,1,1,25666,0
21,1,226181,3,13,5,9,3,2,0,0,40,1,1,25667,0
61,,101602,15,16,1,,1,2,0,0,25,1,0,25668,0
30,1,112383,1,9,1,11,1,2,0,0,45,1,1,25669,0
61,1,204908,12,5,1,7,1,2,0,0,40,1,1,25670,0
31,,86143,1,9,1,,1,2,0,0,40,Philippines,1,25671,0
41,2,309056,15,16,1,3,1,2,0,0,50,1,0,25672,0
57,4,264148,1,9,1,10,1,2,0,0,45,1,1,25673,0
28,1,210867,6,7,2,4,2,2,0,0,40,1,1,25674,0
63,1,361631,4,14,6,3,3,1,0,0,40,1,0,25675,0
48,1,217019,1,9,5,3,5,1,0,0,28,1,1,25676,0
49,1,224393,3,13,1,5,1,2,0,0,55,1,0,25677,0
23,1,245147,2,10,5,9,2,2,0,0,40,1,1,25678,0
62,1,273454,10,4,1,12,1,2,0,0,40,Cuba,1,25679,0
34,1,24529,1,9,4,8,5,2,0,0,15,1,1,25680,0
31,1,213643,1,9,1,4,1,2,3908,0,40,1,1,25681,3908
34,4,349148,2,10,1,7,1,2,0,0,40,1,1,25682,0
36,1,218015,2,10,1,2,1,2,0,0,48,1,1,25683,0
36,5,343052,1,9,1,8,4,1,0,0,40,1,1,25684,0
45,1,132847,1,9,5,9,3,1,0,0,40,1,1,25685,0
31,1,327825,1,9,6,2,5,1,0,2238,40,1,1,25686,-2238
40,1,104892,3,13,1,1,1,2,0,0,40,1,1,25687,0
50,1,92969,16,2,6,3,5,1,0,0,40,1,1,25688,0
26,1,50103,2,10,5,4,3,1,0,0,40,1,1,25689,0
19,1,158343,2,10,5,1,2,1,0,0,40,,1,25690,0
69,4,92472,8,6,3,10,3,2,3273,0,45,1,1,25691,3273
24,5,44075,3,13,5,3,3,2,0,0,40,1,1,25692,0
28,1,137296,11,12,5,6,3,1,0,0,40,1,1,25693,0
23,1,334357,1,9,5,8,2,1,0,0,40,1,1,25694,0
24,1,51799,1,9,1,8,4,1,0,0,40,1,1,25695,0
32,5,145983,2,10,1,1,4,1,0,0,40,1,1,25696,0
69,1,36956,2,10,1,5,1,2,20051,0,50,1,0,25697,20051
34,1,46746,6,7,5,6,3,2,0,0,30,1,1,25698,0
51,1,137253,1,9,2,3,5,1,0,0,40,1,0,25699,0
31,1,258849,5,11,5,8,5,1,0,0,40,1,1,25700,0
44,3,136986,4,14,1,3,1,2,15024,0,35,1,0,25701,15024
46,6,283004,5,11,2,5,5,1,0,0,63,Thailand,1,25702,0
45,5,283037,3,13,1,5,1,2,0,0,40,1,1,25703,0
41,1,193995,1,9,5,7,3,2,0,0,44,1,1,25704,0
36,1,355053,1,9,6,6,5,1,0,0,28,1,1,25705,0
20,1,61777,2,10,1,4,1,2,0,0,30,1,1,25706,0
43,4,96129,6,7,1,9,1,2,0,0,60,1,1,25707,0
70,1,90245,1,9,4,8,5,1,0,0,5,1,1,25708,0
44,1,214242,2,10,1,11,1,2,0,0,50,1,0,25709,0
32,1,118551,1,9,2,6,5,1,0,0,80,1,1,25710,0
30,1,196396,2,10,5,2,3,2,0,0,40,1,1,25711,0
71,,144872,2,10,1,,1,2,6514,0,40,1,0,25712,6514
54,1,141663,1,9,5,6,3,2,0,0,15,1,1,25713,0
40,6,190290,3,13,1,4,1,2,0,0,40,,0,25714,0
44,1,143368,2,10,5,6,3,2,0,0,55,1,1,25715,0
43,1,170230,4,14,5,1,3,1,0,0,40,1,1,25716,0
21,1,190968,1,9,5,2,2,2,0,0,40,1,1,25717,0
45,6,117605,1,9,1,5,1,2,0,0,48,1,0,25718,0
42,1,27444,2,10,3,3,3,2,0,0,40,1,0,25719,0
