age,workclass,final_weight,education,Learning years,marital-status,occupation,relationship,sex,capital-gain,capital-loss,Workrate,native-country,label,Id,Difference
39,Private,85319,Prof-school,15,Married-civ-spouse,Prof-specialty,4,1,7688,0,60,1,0,30577,7688
35,Local-gov,329759,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30578,0
32,State-gov,117927,Some-college,10,Never-married,Adm-clerical,3,1,0,0,40,1,1,30579,0
49,Private,105431,HS-grad,9,Divorced,Other-service,3,1,0,0,40,1,1,30580,0
24,Private,249046,Bachelors,13,Never-married,Tech-support,2,2,0,0,40,1,1,30581,0
27,Private,178778,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,40,1,1,30582,0
32,Private,236318,Some-college,10,Married-civ-spouse,Sales,1,2,0,0,32,1,1,30583,0
39,Federal-gov,472166,Some-college,10,Divorced,Exec-managerial,5,1,0,0,40,1,1,30584,0
35,Local-gov,85548,Some-college,10,Separated,Adm-clerical,5,1,0,0,40,1,1,30585,0
27,Private,37599,Some-college,10,Never-married,Other-service,3,2,0,0,24,1,1,30586,0
40,Self-emp-inc,344060,Prof-school,15,Married-civ-spouse,Prof-specialty,1,2,0,0,50,1,0,30587,0
24,Private,191948,HS-grad,9,Divorced,Sales,5,1,0,0,30,1,1,30588,0
44,Private,230684,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,7688,0,50,1,0,30589,7688
35,Private,272338,Assoc-voc,11,Divorced,Prof-specialty,5,1,0,0,40,1,1,30590,0
26,Local-gov,220656,Bachelors,13,Never-married,Prof-specialty,2,2,0,0,38,England,1,30591,0
37,Private,305259,Assoc-acdm,12,Divorced,Exec-managerial,3,1,0,0,48,1,1,30592,0
55,Self-emp-not-inc,95149,Some-college,10,Married-civ-spouse,Transport-moving,1,2,0,0,99,1,1,30593,0
64,Private,319371,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,15024,0,40,1,0,30594,15024
47,Private,159389,Assoc-acdm,12,Never-married,Adm-clerical,3,1,0,0,40,1,1,30595,0
19,,112780,Some-college,10,Never-married,,2,1,0,0,30,1,1,30596,0
37,Self-emp-not-inc,107410,HS-grad,9,Married-civ-spouse,2,1,2,0,0,40,1,1,30597,0
46,Self-emp-not-inc,245724,Some-college,10,Divorced,Exec-managerial,3,2,0,0,50,1,1,30598,0
28,Private,215955,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,3103,0,40,1,0,30599,3103
35,Private,129305,HS-grad,9,Never-married,Other-service,3,2,0,0,30,1,1,30600,0
42,Private,179557,Some-college,10,Divorced,Tech-support,3,1,0,0,40,1,1,30601,0
48,Private,155659,Assoc-voc,11,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30602,0
38,Private,103474,Bachelors,13,Never-married,Tech-support,3,1,0,0,45,1,1,30603,0
35,Self-emp-inc,202027,Some-college,10,Divorced,Exec-managerial,3,2,0,0,60,1,1,30604,0
28,Private,356555,Some-college,10,Married-civ-spouse,Exec-managerial,1,2,0,0,48,1,1,30605,0
23,Private,216672,Bachelors,13,Never-married,Exec-managerial,2,2,0,0,30,,1,30606,0
46,Private,39363,Some-college,10,Divorced,Other-service,5,1,0,0,10,,1,30607,0
19,Private,223392,HS-grad,9,Never-married,Handlers-cleaners,2,2,0,0,15,1,1,30608,0
35,Private,182467,Assoc-voc,11,Married-civ-spouse,Craft-repair,4,1,0,0,44,1,1,30609,0
26,Private,123384,Masters,14,Never-married,Other-service,2,1,0,0,40,1,1,30610,0
57,Self-emp-inc,119253,Masters,14,Married-civ-spouse,Sales,1,2,15024,0,65,1,0,30611,15024
42,Private,261929,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,7688,0,40,1,0,30612,7688
21,Private,276709,Some-college,10,Never-married,Sales,6,1,0,0,40,1,1,30613,0
68,,141181,9th,5,Married-civ-spouse,,1,2,0,0,2,1,1,30614,0
52,Private,92968,Bachelors,13,Separated,Exec-managerial,5,1,0,0,40,,1,30615,0
36,Self-emp-not-inc,151094,Assoc-voc,11,Separated,Exec-managerial,3,2,0,0,48,1,1,30616,0
76,Self-emp-not-inc,253408,Some-college,10,Widowed,Transport-moving,3,2,0,0,40,1,1,30617,0
35,Private,133454,10th,6,Divorced,2,3,2,0,0,50,1,1,30618,0
48,,355890,Bachelors,13,Married-civ-spouse,,1,2,0,0,55,1,0,30619,0
29,Private,216481,Masters,14,Married-civ-spouse,Exec-managerial,4,1,0,0,40,1,0,30620,0
59,State-gov,105363,HS-grad,9,Never-married,Adm-clerical,2,2,0,0,40,1,1,30621,0
39,Local-gov,134367,HS-grad,9,Never-married,Adm-clerical,2,1,0,0,35,1,1,30622,0
39,Self-emp-not-inc,152587,HS-grad,9,Never-married,Craft-repair,2,2,0,0,40,1,1,30623,0
38,Private,51838,HS-grad,9,Married-civ-spouse,Prof-specialty,4,1,0,0,40,1,1,30624,0
23,Private,163665,HS-grad,9,Never-married,Exec-managerial,3,1,0,0,32,1,1,30625,0
36,Private,300829,Assoc-acdm,12,Divorced,Adm-clerical,5,1,0,0,42,1,1,30626,0
28,Private,204600,HS-grad,9,Separated,Protective-serv,6,2,0,0,40,1,1,30627,0
25,Private,367306,Some-college,10,Never-married,Tech-support,2,1,0,0,40,1,1,30628,0
25,Private,216010,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,4,1,0,0,40,1,1,30629,0
36,Local-gov,293358,Some-college,10,Never-married,Exec-managerial,5,1,0,0,48,1,1,30630,0
44,Self-emp-not-inc,315406,11th,7,Married-civ-spouse,Farming-fishing,1,2,0,0,88,1,1,30631,0
47,Private,202812,Masters,14,Married-civ-spouse,Prof-specialty,1,2,0,0,40,,0,30632,0
25,Private,181896,Bachelors,13,Never-married,Adm-clerical,2,1,0,0,40,1,1,30633,0
20,Private,196745,Some-college,10,Never-married,Other-service,2,1,0,0,16,1,1,30634,0
21,Private,152246,Some-college,10,Never-married,Handlers-cleaners,2,2,0,0,40,Philippines,1,30635,0
35,Private,406051,Doctorate,16,Never-married,Prof-specialty,3,1,0,0,80,1,0,30636,0
33,Local-gov,154874,Some-college,10,Married-civ-spouse,Protective-serv,1,2,0,0,40,1,1,30637,0
32,Private,107793,HS-grad,9,Divorced,Other-service,2,2,2174,0,40,1,1,30638,2174
20,,273701,Some-college,10,Never-married,,6,2,34095,0,10,1,1,30639,34095
37,Private,211154,Some-college,10,Divorced,2,3,2,0,0,52,1,1,30640,0
29,State-gov,188986,Assoc-voc,11,Never-married,Tech-support,3,1,0,1590,64,1,1,30641,-1590
23,Private,109430,HS-grad,9,Never-married,Other-service,3,1,0,0,40,1,1,30642,0
43,Private,245317,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,50,1,1,30643,0
58,Private,156040,Assoc-acdm,12,Married-civ-spouse,2,1,2,0,1848,40,1,0,30644,-1848
38,Private,183585,HS-grad,9,Never-married,Prof-specialty,3,1,0,0,40,1,1,30645,0
46,Private,167915,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30646,0
41,Private,223548,1st-4th,2,Married-civ-spouse,2,1,2,0,0,40,Mexico,1,30647,0
49,Private,192894,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,30648,0
23,Federal-gov,41432,Bachelors,13,Never-married,Prof-specialty,3,1,0,0,15,1,1,30649,0
35,Private,170263,Some-college,10,Never-married,Tech-support,5,1,0,0,40,1,1,30650,0
41,Self-emp-not-inc,233130,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,0,45,Mexico,1,30651,0
19,Private,144161,HS-grad,9,Never-married,Transport-moving,2,2,0,0,30,1,1,30652,0
26,Private,456618,Some-college,10,Never-married,Adm-clerical,2,2,2597,0,40,1,1,30653,2597
23,Private,181820,Some-college,10,Never-married,2,2,2,0,0,40,1,1,30654,0
22,Private,324637,Some-college,10,Never-married,Sales,3,2,0,0,42,1,1,30655,0
34,Self-emp-not-inc,190290,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,30656,0
29,Local-gov,142443,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,60,1,1,30657,0
40,Private,168071,Assoc-acdm,12,Divorced,Prof-specialty,3,2,0,0,50,1,1,30658,0
22,Private,194031,Some-college,10,Never-married,Other-service,2,1,0,0,15,1,1,30659,0
37,Private,118486,Bachelors,13,Separated,Prof-specialty,5,1,4934,0,32,1,0,30660,4934
26,Federal-gov,95806,Some-college,10,Never-married,Craft-repair,3,2,3325,0,40,1,1,30661,3325
59,Self-emp-not-inc,174056,Bachelors,13,Married-civ-spouse,Sales,1,2,15024,0,40,1,0,30662,15024
44,Private,211759,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,40,Puerto-Rico,1,30663,0
34,,317219,Some-college,10,Married-civ-spouse,,4,1,0,0,20,1,0,30664,0
43,Private,300528,Some-college,10,Married-civ-spouse,Transport-moving,1,2,0,0,40,1,1,30665,0
35,Self-emp-not-inc,264627,11th,7,Divorced,Exec-managerial,5,1,0,0,84,1,1,30666,0
45,Private,107787,Assoc-voc,11,Married-civ-spouse,Craft-repair,1,2,0,0,40,Canada,1,30667,0
38,Private,34996,Some-college,10,Separated,Other-service,5,1,0,0,40,1,1,30668,0
30,Private,132601,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,99999,0,50,1,0,30669,99999
45,Private,48271,Some-college,10,Married-civ-spouse,Adm-clerical,4,1,0,0,40,1,0,30670,0
55,Private,387569,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,4386,0,40,1,0,30671,4386
43,Private,183765,Some-college,10,Divorced,Tech-support,3,2,0,0,40,,0,30672,0
22,Private,254547,Some-college,10,Never-married,Adm-clerical,6,1,0,0,30,Jamaica,1,30673,0
49,Private,133917,Assoc-voc,11,Never-married,Sales,6,2,0,0,40,,1,30674,0
40,State-gov,50093,Masters,14,Divorced,Prof-specialty,5,1,0,0,20,1,1,30675,0
42,Self-emp-not-inc,82297,7th-8th,4,Married-civ-spouse,Other-service,4,1,0,0,50,1,1,30676,0
18,Private,32244,11th,7,Never-married,Handlers-cleaners,2,2,594,0,30,1,1,30677,594
63,,106648,HS-grad,9,Married-civ-spouse,,1,2,0,0,25,1,1,30678,0
54,Private,221915,Some-college,10,Widowed,Craft-repair,5,1,0,0,50,1,1,30679,0
59,Private,354037,Prof-school,15,Married-civ-spouse,Transport-moving,1,2,15024,0,50,1,0,30680,15024
46,Private,192894,7th-8th,4,Married-civ-spouse,Farming-fishing,1,2,0,0,30,1,1,30681,0
48,Private,195437,11th,7,Married-civ-spouse,Transport-moving,1,2,0,0,40,1,0,30682,0
52,Private,159755,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,1887,40,1,0,30683,-1887
36,Private,282092,Assoc-acdm,12,Never-married,Tech-support,3,1,0,0,40,1,1,30684,0
58,Private,191069,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,40,1,0,30685,0
28,Private,301654,Bachelors,13,Never-married,Prof-specialty,3,1,0,0,40,1,1,30686,0
24,Private,182342,HS-grad,9,Never-married,Handlers-cleaners,3,2,0,0,40,1,1,30687,0
32,Private,33678,Some-college,10,Married-civ-spouse,Transport-moving,1,2,0,0,50,1,0,30688,0
47,Private,193061,Some-college,10,Divorced,Exec-managerial,3,2,0,0,60,1,1,30689,0
27,Private,168827,Bachelors,13,Never-married,Sales,2,2,0,0,2,1,1,30690,0
67,,184506,11th,7,Married-civ-spouse,,1,2,0,419,3,1,1,30691,-419
74,Self-emp-not-inc,199136,Bachelors,13,Widowed,Craft-repair,3,2,15831,0,8,Germany,0,30692,15831
51,Private,30008,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,60,1,1,30693,0
66,Private,140576,7th-8th,4,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30694,0
43,,218558,HS-grad,9,Married-civ-spouse,,1,2,0,0,40,1,1,30695,0
28,Self-emp-not-inc,410351,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,0,40,Poland,1,30696,0
19,Private,169853,HS-grad,9,Never-married,2,2,2,0,0,24,1,1,30697,0
45,Private,216932,Masters,14,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,0,30698,0
69,,111238,9th,5,Married-civ-spouse,,1,2,0,0,20,1,1,30699,0
43,Private,83756,Some-college,10,Never-married,Exec-managerial,5,2,0,0,50,1,1,30700,0
22,Private,153805,HS-grad,9,Never-married,Other-service,5,2,0,0,20,Puerto-Rico,1,30701,0
19,,133983,Some-college,10,Never-married,,2,1,0,0,20,1,1,30702,0
21,Private,190761,10th,6,Married-civ-spouse,Farming-fishing,1,2,0,0,70,1,1,30703,0
30,Local-gov,154935,Assoc-acdm,12,Never-married,Protective-serv,3,2,0,0,40,1,1,30704,0
36,Private,334366,11th,7,Separated,Exec-managerial,3,1,0,0,32,1,1,30705,0
61,,584259,Masters,14,Married-civ-spouse,,1,2,0,0,2,1,0,30706,0
18,Private,120029,HS-grad,9,Never-married,Other-service,2,1,0,0,40,1,1,30707,0
38,Private,256864,HS-grad,9,Married-civ-spouse,Tech-support,1,2,0,0,50,1,0,30708,0
56,Private,282023,Masters,14,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,30709,0
55,Private,56645,Bachelors,13,Widowed,Farming-fishing,2,2,0,0,40,1,1,30710,0
46,Private,551962,HS-grad,9,Separated,Handlers-cleaners,5,1,0,0,50,Peru,1,30711,0
65,Federal-gov,23494,Some-college,10,Married-civ-spouse,Exec-managerial,1,2,0,2174,40,1,0,30712,-2174
28,Private,65389,HS-grad,9,Never-married,Other-service,3,2,0,0,30,1,1,30713,0
36,Private,172538,Masters,14,Never-married,Prof-specialty,2,2,0,0,40,1,1,30714,0
40,Private,51290,Masters,14,Married-civ-spouse,Prof-specialty,1,2,0,0,50,1,0,30715,0
33,Self-emp-not-inc,192256,Bachelors,13,Married-civ-spouse,Craft-repair,1,2,0,0,50,1,1,30716,0
40,Private,198873,Prof-school,15,Married-civ-spouse,Prof-specialty,4,1,15024,0,30,1,0,30717,15024
26,Private,746432,HS-grad,9,Never-married,Handlers-cleaners,2,2,0,0,48,1,1,30718,0
22,Private,34918,Bachelors,13,Never-married,Prof-specialty,3,1,0,0,15,Germany,1,30719,0
22,Private,554317,9th,5,Married-spouse-absent,Other-service,6,2,0,0,35,Mexico,1,30720,0
56,Federal-gov,156842,Some-college,10,Separated,Other-service,3,2,0,0,40,1,1,30721,0
25,Federal-gov,144259,HS-grad,9,Never-married,Adm-clerical,2,2,0,0,40,1,1,30722,0
49,Private,119182,HS-grad,9,Separated,Other-service,3,1,0,0,35,1,1,30723,0
20,Private,217807,Some-college,10,Never-married,Handlers-cleaners,2,2,0,0,35,1,1,30724,0
43,Private,131435,Bachelors,13,Divorced,Other-service,3,1,0,0,40,1,1,30725,0
41,Private,77373,Some-college,10,Married-civ-spouse,Transport-moving,1,2,0,1848,65,1,0,30726,-1848
22,Private,401451,Some-college,10,Married-civ-spouse,Transport-moving,1,2,0,0,48,1,0,30727,0
49,State-gov,131302,Assoc-voc,11,Divorced,Adm-clerical,3,1,0,0,44,1,1,30728,0
46,Private,325372,Some-college,10,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,1,30729,0
23,Private,239663,Some-college,10,Never-married,Handlers-cleaners,2,2,2597,0,50,1,1,30730,2597
74,,204840,5th-6th,3,Married-civ-spouse,,1,2,0,0,56,Mexico,1,30731,0
22,Private,254293,12th,8,Never-married,Handlers-cleaners,3,2,0,0,40,1,1,30732,0
40,Private,205047,HS-grad,9,Married-spouse-absent,Craft-repair,3,2,0,0,40,1,0,30733,0
55,Private,110871,Bachelors,13,Married-civ-spouse,Sales,1,2,0,0,40,1,1,30734,0
36,,98776,Some-college,10,Never-married,,3,2,0,0,30,1,1,30735,0
46,Private,169180,Assoc-voc,11,Divorced,Adm-clerical,3,1,0,0,40,1,1,30736,0
34,Private,148291,HS-grad,9,Married-civ-spouse,Tech-support,4,1,0,0,32,1,1,30737,0
37,Private,37778,Assoc-voc,11,Married-civ-spouse,Sales,1,2,0,0,54,1,1,30738,0
31,Self-emp-not-inc,30290,HS-grad,9,Never-married,Other-service,5,1,0,0,40,1,1,30739,0
37,Private,126675,Some-college,10,Married-civ-spouse,Exec-managerial,1,2,0,0,57,1,1,30740,0
40,Private,260696,HS-grad,9,Never-married,Adm-clerical,3,1,0,0,40,1,1,30741,0
46,Local-gov,167159,Some-college,10,Married-civ-spouse,Protective-serv,1,2,0,0,70,1,0,30742,0
32,Private,157747,Some-college,10,Married-civ-spouse,Tech-support,1,2,0,0,45,1,1,30743,0
49,Private,228583,HS-grad,9,Divorced,Other-service,5,2,0,0,40,Columbia,1,30744,0
21,,149704,HS-grad,9,Never-married,,3,1,1055,0,40,1,1,30745,1055
22,Private,310152,Some-college,10,Never-married,Transport-moving,3,2,0,0,40,1,1,30746,0
52,Private,232024,Some-college,10,Divorced,Adm-clerical,3,1,0,0,60,1,1,30747,0
30,Local-gov,191777,HS-grad,9,Never-married,Protective-serv,2,1,0,0,40,1,1,30748,0
36,State-gov,180752,Bachelors,13,Never-married,Protective-serv,5,1,0,0,40,1,1,30749,0
42,Private,222011,Some-college,10,Divorced,Sales,5,1,0,0,43,1,1,30750,0
22,,57827,Some-college,10,Never-married,,2,2,0,0,40,1,1,30751,0
22,,34506,Some-college,10,Separated,,5,1,0,0,25,1,1,30752,0
31,Private,368517,Assoc-acdm,12,Never-married,Prof-specialty,3,2,0,0,40,1,1,30753,0
20,Private,164219,HS-grad,9,Never-married,Handlers-cleaners,2,2,0,0,45,1,1,30754,0
31,Local-gov,194141,HS-grad,9,Married-civ-spouse,Protective-serv,1,2,0,0,48,1,1,30755,0
42,Private,150568,HS-grad,9,Separated,Sales,5,1,0,0,45,1,1,30756,0
65,Self-emp-not-inc,118474,11th,7,Married-civ-spouse,Exec-managerial,1,2,9386,0,59,,0,30757,9386
60,Private,31577,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,60,1,0,30758,0
33,,393376,11th,7,Never-married,,3,1,0,0,40,1,1,30759,0
63,Self-emp-not-inc,179444,7th-8th,4,Married-civ-spouse,Exec-managerial,1,2,0,0,15,1,1,30760,0
56,Local-gov,370045,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,30761,0
35,Private,204621,Assoc-acdm,12,Divorced,Other-service,2,1,0,0,40,1,1,30762,0
34,State-gov,180871,Bachelors,13,Married-civ-spouse,Adm-clerical,1,2,0,0,55,1,1,30763,0
43,Self-emp-not-inc,145441,Prof-school,15,Married-civ-spouse,Prof-specialty,1,2,0,0,30,1,0,30764,0
55,Private,154580,10th,6,Married-civ-spouse,Other-service,1,2,2580,0,40,1,1,30765,2580
26,State-gov,152457,HS-grad,9,Never-married,Protective-serv,3,2,0,0,40,1,1,30766,0
33,Private,315143,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,40,Cuba,0,30767,0
37,Self-emp-not-inc,203828,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,45,1,1,30768,0
45,Private,80430,HS-grad,9,Divorced,Other-service,3,1,0,0,40,1,1,30769,0
44,Private,121130,HS-grad,9,Divorced,Other-service,5,1,0,0,40,1,1,30770,0
60,,124487,Some-college,10,Divorced,,3,1,0,0,40,1,0,30771,0
63,,222289,Bachelors,13,Married-civ-spouse,,1,2,7688,0,54,1,0,30772,7688
44,State-gov,244974,Bachelors,13,Married-civ-spouse,Protective-serv,1,2,0,0,44,1,0,30773,0
28,Private,163772,HS-grad,9,Married-civ-spouse,Other-service,1,2,0,0,40,1,1,30774,0
51,Local-gov,96190,Some-college,10,Married-civ-spouse,Adm-clerical,4,1,0,0,40,1,1,30775,0
36,Self-emp-not-inc,239415,HS-grad,9,Married-civ-spouse,Farming-fishing,1,2,0,0,35,1,1,30776,0
53,Private,247651,7th-8th,4,Divorced,2,5,1,0,0,56,1,1,30777,0
25,Private,476334,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,48,1,1,30778,0
25,Local-gov,295289,HS-grad,9,Never-married,Prof-specialty,2,1,0,0,40,1,1,30779,0
59,Private,189721,Bachelors,13,Married-civ-spouse,Handlers-cleaners,1,2,0,0,40,Italy,0,30780,0
42,Private,160893,Some-college,10,Married-civ-spouse,Other-service,4,1,0,0,23,1,1,30781,0
35,State-gov,190895,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30782,0
62,Private,177791,10th,6,Divorced,Other-service,2,1,0,0,40,1,1,30783,0
29,Local-gov,190525,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,1848,60,Germany,0,30784,-1848
31,Private,231826,HS-grad,9,Married-civ-spouse,Other-service,1,2,0,0,52,Mexico,1,30785,0
39,Private,163392,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,26,,1,30786,0
57,Private,161964,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,55,1,1,30787,0
60,Self-emp-inc,142494,10th,6,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30788,0
40,Private,32214,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,1,2,0,0,40,1,1,30789,0
34,Private,153614,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,45,1,0,30790,0
68,Private,75913,12th,8,Widowed,Sales,3,1,0,0,30,1,1,30791,0
42,Self-emp-not-inc,29962,Bachelors,13,Married-civ-spouse,Sales,1,2,0,0,48,1,1,30792,0
31,Private,124420,11th,7,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30793,0
45,Private,148900,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,50,1,0,30794,0
38,Private,175360,10th,6,Never-married,Prof-specialty,3,2,0,2559,90,1,0,30795,-2559
70,Self-emp-not-inc,280639,HS-grad,9,Widowed,Other-service,6,1,2329,0,20,1,1,30796,2329
46,Private,90042,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,30797,0
49,Private,239865,11th,7,Married-civ-spouse,Transport-moving,1,2,0,0,40,1,1,30798,0
27,Private,333990,Assoc-voc,11,Never-married,Exec-managerial,2,1,0,0,40,1,1,30799,0
50,Private,162632,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,2,1,1,30800,0
62,Self-emp-not-inc,75478,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,1,30801,0
42,Private,185602,HS-grad,9,Married-civ-spouse,Exec-managerial,4,1,0,0,40,1,0,30802,0
38,State-gov,142022,HS-grad,9,Married-civ-spouse,Adm-clerical,4,1,0,0,40,1,1,30803,0
36,Private,287658,HS-grad,9,Never-married,Adm-clerical,2,2,0,0,40,1,1,30804,0
35,Private,111387,Some-college,10,Married-civ-spouse,Handlers-cleaners,1,2,0,1579,40,1,1,30805,-1579
43,Private,200835,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30806,0
17,,114798,11th,7,Never-married,,2,1,0,0,18,1,1,30807,0
68,,286869,7th-8th,4,Widowed,,3,1,0,1668,40,,1,30808,-1668
61,Federal-gov,229062,Some-college,10,Married-civ-spouse,Adm-clerical,1,2,0,1887,40,1,0,30809,-1887
35,,226379,HS-grad,9,Married-civ-spouse,,6,1,0,0,25,1,1,30810,0
36,Private,237943,Masters,14,Married-civ-spouse,Exec-managerial,1,2,15024,0,50,1,0,30811,15024
58,Private,177368,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,30812,0
30,Private,162623,Bachelors,13,Never-married,Prof-specialty,3,1,0,0,40,1,1,30813,0
36,Private,98360,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,1,30814,0
23,Private,156513,HS-grad,9,Never-married,Handlers-cleaners,2,2,0,0,40,1,1,30815,0
47,Private,184945,Some-college,10,Separated,Other-service,3,1,0,0,35,1,1,30816,0
46,Private,175109,HS-grad,9,Married-civ-spouse,Adm-clerical,1,2,0,1485,40,1,0,30817,-1485
34,Private,238912,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,1,30818,0
36,State-gov,37931,HS-grad,9,Married-civ-spouse,Protective-serv,1,2,0,0,48,1,0,30819,0
43,Self-emp-not-inc,110355,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,45,1,1,30820,0
31,Private,62374,HS-grad,9,Married-civ-spouse,Prof-specialty,1,2,0,0,50,1,1,30821,0
44,Private,99651,Masters,14,Married-civ-spouse,Exec-managerial,1,2,5178,0,40,1,0,30822,5178
60,Private,125019,Bachelors,13,Divorced,Prof-specialty,3,1,8614,0,48,1,0,30823,8614
42,Private,152568,HS-grad,9,Widowed,Sales,5,1,0,0,40,1,1,30824,0
26,Local-gov,211497,Some-college,10,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,1,30825,0
29,Private,109621,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,30826,0
43,Private,101950,Masters,14,Never-married,Exec-managerial,3,1,0,0,45,1,1,30827,0
29,State-gov,303446,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,25,Nicaragua,1,30828,0
58,State-gov,259929,Doctorate,16,Never-married,Exec-managerial,3,1,0,0,43,1,0,30829,0
29,State-gov,183285,Some-college,10,Never-married,Protective-serv,3,2,0,0,36,1,1,30830,0
50,Local-gov,46401,Bachelors,13,Divorced,Prof-specialty,5,1,0,0,50,1,1,30831,0
46,Local-gov,165484,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,1,2,0,0,44,1,0,30832,0
27,Private,219863,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,40,1,1,30833,0
46,Private,268281,Bachelors,13,Never-married,Prof-specialty,3,1,0,0,40,1,1,30834,0
47,,224108,HS-grad,9,Widowed,,5,1,0,0,40,1,1,30835,0
45,Private,179135,HS-grad,9,Divorced,Adm-clerical,3,1,0,0,40,1,1,30836,0
32,Self-emp-not-inc,37232,Prof-school,15,Married-civ-spouse,Prof-specialty,1,2,7688,0,45,1,0,30837,7688
29,Local-gov,116751,Assoc-voc,11,Divorced,Protective-serv,5,2,0,0,56,1,1,30838,0
47,Private,161311,HS-grad,9,Divorced,2,5,1,0,0,30,1,1,30839,0
52,Private,159908,12th,8,Never-married,2,3,2,0,0,40,1,1,30840,0
23,Private,205939,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,38,1,1,30841,0
33,Private,229051,Some-college,10,Never-married,Prof-specialty,3,2,0,0,52,1,1,30842,0
27,Local-gov,116662,HS-grad,9,Married-civ-spouse,2,1,2,0,0,40,1,1,30843,0
37,Private,103925,HS-grad,9,Widowed,Adm-clerical,5,1,0,0,68,1,1,30844,0
77,,158847,Assoc-voc,11,Married-spouse-absent,,3,1,0,0,25,1,1,30845,0
22,Private,229456,HS-grad,9,Never-married,Adm-clerical,2,1,0,0,38,1,1,30846,0
64,Self-emp-not-inc,165479,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,5,1,1,30847,0
62,Private,210464,HS-grad,9,Never-married,Other-service,6,1,0,0,38,1,1,30848,0
47,Private,158924,HS-grad,9,Married-civ-spouse,Tech-support,4,1,0,0,40,1,1,30849,0
20,Private,37783,Some-college,10,Never-married,Other-service,3,1,0,0,25,1,1,30850,0
19,Private,190817,Some-college,10,Never-married,Sales,2,1,0,0,40,1,1,30851,0
17,State-gov,117906,10th,6,Never-married,Farming-fishing,2,2,0,0,40,1,1,30852,0
36,Private,118909,Assoc-acdm,12,Never-married,Adm-clerical,5,1,0,0,40,Jamaica,1,30853,0
28,Private,60772,Bachelors,13,Never-married,Exec-managerial,2,1,0,0,45,1,1,30854,0
19,Private,29526,Some-college,10,Never-married,Other-service,2,1,0,0,18,1,1,30855,0
